Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
601, -4.882,  2.879, -4.419,  -0.137,  0.043, -1.048,  0.054, -0.078, -0.253
602, -4.666,  2.729, -4.329,  -0.146,  0.041, -1.028,  0.049, -0.076, -0.257
603, -4.882,  2.826, -4.494,  -0.153,  0.037, -1.016,  0.054, -0.078, -0.257
604, -4.142,  2.079, -3.970,  -0.173,  0.027, -0.978,  0.053, -0.077, -0.256
605, -4.381,  2.647, -4.232,  -0.155,  0.035, -1.014,  0.051, -0.079, -0.256
606, -4.419,  2.385, -4.187,  -0.157,  0.033, -1.002,  0.050, -0.076, -0.256
607, -4.426,  2.535, -4.112,  -0.155,  0.034, -1.008,  0.047, -0.081, -0.251
608, -4.823,  3.155, -4.299,  -0.131,  0.044, -1.050,  0.052, -0.076, -0.256
609, -4.389,  2.841, -4.561,  -0.123,  0.047, -1.067,  0.052, -0.077, -0.257
610, -3.978,  2.318, -3.836,  -0.134,  0.042, -1.045,  0.052, -0.076, -0.254
611, -4.606,  2.766, -4.262,  -0.143,  0.040, -1.040,  0.051, -0.076, -0.256
612, -4.217,  2.437, -4.307,  -0.153,  0.035, -1.010,  0.053, -0.076, -0.253
613, -4.419,  2.482, -3.963,  -0.153,  0.032, -1.008,  0.052, -0.076, -0.253
614, -4.456,  2.490, -4.082,  -0.158,  0.032, -1.000,  0.053, -0.077, -0.255
615, -5.264,  3.125, -4.314,  -0.141,  0.043, -1.039,  0.053, -0.078, -0.257
616, -4.935,  2.594, -4.628,  -0.123,  0.048, -1.066,  0.054, -0.076, -0.257
617, -4.867,  3.230, -4.359,  -0.132,  0.045, -1.067,  0.052, -0.080, -0.255
618, -4.389,  2.774, -4.352,  -0.154,  0.030, -1.008,  0.053, -0.075, -0.257
619, -4.636,  2.707, -4.299,  -0.161,  0.032, -0.993,  0.048, -0.079, -0.251
620, -4.875,  2.931, -4.561,  -0.145,  0.039, -1.033,  0.053, -0.075, -0.257
621, -4.262,  2.550, -4.359,  -0.149,  0.037, -1.021,  0.053, -0.075, -0.256
622, -3.940,  2.400, -4.067,  -0.150,  0.033, -1.009,  0.052, -0.076, -0.253
623, -5.249,  3.006, -4.875,  -0.136,  0.043, -1.053,  0.054, -0.076, -0.256
624, -4.067,  2.251, -4.359,  -0.151,  0.036, -1.021,  0.051, -0.077, -0.257
625, -4.180,  2.654, -4.337,  -0.147,  0.036, -1.022,  0.053, -0.075, -0.256
626, -4.568,  2.624, -4.322,  -0.161,  0.032, -1.004,  0.051, -0.076, -0.257
627, -5.024,  2.998, -4.710,  -0.139,  0.044, -1.046,  0.052, -0.076, -0.255
628, -4.613,  2.579, -4.389,  -0.127,  0.049, -1.069,  0.052, -0.075, -0.256
629, -4.980,  3.462, -4.688,  -0.138,  0.043, -1.044,  0.051, -0.079, -0.253
630, -4.680,  2.647, -4.187,  -0.154,  0.037, -1.015,  0.053, -0.077, -0.258
631, -4.658,  2.198, -4.075,  -0.159,  0.032, -0.996,  0.046, -0.076, -0.253
632, -4.389,  3.028, -4.075,  -0.130,  0.044, -1.055,  0.053, -0.077, -0.257
633, -4.142,  2.385, -3.993,  -0.166,  0.033, -0.985,  0.053, -0.077, -0.255
634, -4.224,  2.348, -3.880,  -0.147,  0.039, -1.030,  0.053, -0.077, -0.253
635, -4.621,  2.856, -4.352,  -0.157,  0.032, -1.009,  0.054, -0.075, -0.257
636, -4.381,  2.976, -4.419,  -0.147,  0.039, -1.025,  0.045, -0.082, -0.254
637, -4.718,  2.998, -4.606,  -0.157,  0.035, -1.006,  0.050, -0.076, -0.257
638, -4.673,  2.998, -4.598,  -0.141,  0.043, -1.038,  0.051, -0.076, -0.254
639, -4.120,  2.654, -4.217,  -0.162,  0.030, -0.998,  0.052, -0.077, -0.255
640, -4.389,  2.647, -4.239,  -0.154,  0.035, -1.007,  0.050, -0.076, -0.256
641, -4.867,  2.976, -4.411,  -0.128,  0.047, -1.070,  0.055, -0.077, -0.250
642, -4.755,  2.908, -4.217,  -0.137,  0.043, -1.048,  0.052, -0.076, -0.256
643, -4.097,  2.303, -4.112,  -0.169,  0.028, -0.979,  0.049, -0.078, -0.254
644, -4.464,  2.243, -4.254,  -0.145,  0.037, -1.023,  0.045, -0.081, -0.254
645, -4.486,  2.729, -4.471,  -0.141,  0.041, -1.044,  0.051, -0.077, -0.257
646, -4.980,  2.961, -4.284,  -0.157,  0.035, -1.013,  0.052, -0.076, -0.256
647, -4.105,  2.138, -4.030,  -0.168,  0.028, -0.994,  0.050, -0.078, -0.257
648, -4.396,  2.856, -4.486,  -0.140,  0.040, -1.042,  0.054, -0.080, -0.252
649, -4.643,  2.879, -4.381,  -0.139,  0.043, -1.044,  0.054, -0.075, -0.257
650, -4.553,  2.976, -4.277,  -0.154,  0.034, -1.012,  0.053, -0.077, -0.255
651, -4.299,  2.871, -4.651,  -0.152,  0.039, -1.014,  0.053, -0.076, -0.257
652, -3.918,  2.295, -4.023,  -0.172,  0.027, -0.969,  0.054, -0.076, -0.257
653, -5.107,  3.148, -4.538,  -0.126,  0.048, -1.070,  0.048, -0.076, -0.253
654, -5.039,  3.080, -4.449,  -0.141,  0.041, -1.041,  0.050, -0.076, -0.256
655, -4.359,  2.452, -4.337,  -0.149,  0.035, -1.023,  0.054, -0.076, -0.253
656, -4.905,  3.148, -4.426,  -0.146,  0.039, -1.022,  0.053, -0.076, -0.250
